university,universityLabel,totalStudents,undergradStudents,postgradStudents
http://www.wikidata.org/entity/Q4248071,Курганский государственный университет,10000,,
http://www.wikidata.org/entity/Q4248858,Курский государственный университет,17000,,
http://www.wikidata.org/entity/Q4257876,St. Johns River State College,6828,,
http://www.wikidata.org/entity/Q4258144,Ленинградский государственный университет имени А. С. Пушкина,15000,,
http://www.wikidata.org/entity/Q4267921,Луганский государственный медицинский университет,3500,,
http://www.wikidata.org/entity/Q4281580,Мариупольский государственный университет,4200,,
http://www.wikidata.org/entity/Q5949096,Islamic Azad University of Semnan,10000,,
http://www.wikidata.org/entity/Q5949943,Husson University,2869,,
http://www.wikidata.org/entity/Q5949943,Husson University,3473,,
http://www.wikidata.org/entity/Q5955110,Taiwan Shoufu University,256,,
http://www.wikidata.org/entity/Q5990205,University of Raparin,2127,,
http://www.wikidata.org/entity/Q5999410,Illinois College of Optometry,531,,
http://www.wikidata.org/entity/Q6004301,Immaculata University,2563,,
http://www.wikidata.org/entity/Q6016225,Independence University,11578,,
http://www.wikidata.org/entity/Q6023619,Indiana University Northwest,3801,,
http://www.wikidata.org/entity/Q5985674,Исландский педагогический институт,350,,
http://www.wikidata.org/entity/Q1473115,Open University of Cyprus,3000,,
http://www.wikidata.org/entity/Q1473796,University of North Florida,13153,,
http://www.wikidata.org/entity/Q1473796,University of North Florida,16926,,
http://www.wikidata.org/entity/Q1474005,Университет Западного Иллинойса,7490,,
http://www.wikidata.org/entity/Q1474100,Old Dominion University,18249,,
http://www.wikidata.org/entity/Q1474100,Old Dominion University,24286,,
http://www.wikidata.org/entity/Q1474105,Университет Западного Кентукки,13660,,
http://www.wikidata.org/entity/Q1474157,Новоорлеанский университет,8375,,
http://www.wikidata.org/entity/Q1474105,Университет Западного Кентукки,17517,,
http://www.wikidata.org/entity/Q1474129,Таусонский университет,18921,,
http://www.wikidata.org/entity/Q1475413,Университет Сент-Джозеф,7500,,
http://www.wikidata.org/entity/Q1475413,Университет Сент-Джозеф,5106,,
http://www.wikidata.org/entity/Q1476341,Высшая школа химической технологии,4112,,
http://www.wikidata.org/entity/Q1476754,Российско-армянский университет,2600,,
http://www.wikidata.org/entity/Q1477512,Российский университет транспорта,90000,,
http://www.wikidata.org/entity/Q1477812,Нанкинский педагогический университет,21885,,
http://www.wikidata.org/entity/Q1479914,Академия сельского хозяйства университета Витовта Великого,5950,,
http://www.wikidata.org/entity/Q1482689,Киевский национальный экономический университет,36000,,
http://www.wikidata.org/entity/Q1494353,Airlangga University,35985,,
http://www.wikidata.org/entity/Q1496662,Университет Гази,39234,,
http://www.wikidata.org/entity/Q1507218,Colorado Mesa University,9110,,
http://www.wikidata.org/entity/Q1507218,Colorado Mesa University,7551,,
http://www.wikidata.org/entity/Q1507218,Colorado Mesa University,7682,,
http://www.wikidata.org/entity/Q1507218,Colorado Mesa University,7793,,
http://www.wikidata.org/entity/Q1509957,Süleyman Demirel University,36417,,
http://www.wikidata.org/entity/Q1513804,Казахский национальный исследовательский технический университет имени К. И. Сатпаева,15000,,
http://www.wikidata.org/entity/Q1516259,Университет искусств и промышленного дизайна (Линц),1420,,
http://www.wikidata.org/entity/Q1517021,Университет Западной Австралии,25000,,
http://www.wikidata.org/entity/Q1517401,Таврический университет,4000,,
http://www.wikidata.org/entity/Q1518804,Северо-Каролинский центральный университет,8078,,
http://www.wikidata.org/entity/Q1521371,Ghana Communication Technology University,9000,,
http://www.wikidata.org/entity/Q1523902,Ясский университет,40000,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,1570,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,1398,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,2996,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,3773,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,20894,,
http://www.wikidata.org/entity/Q1524992,Международный исламский университет в Малайзии,29501,,
http://www.wikidata.org/entity/Q1525831,Онкологический центр им. М. Д. Андерсона,358,,
http://www.wikidata.org/entity/Q1529083,Государственный университет Тетова,4500,,
http://www.wikidata.org/entity/Q1528756,Таджикский национальный университет,22329,,
http://www.wikidata.org/entity/Q1534879,Golden Gate University,5060,,
http://www.wikidata.org/entity/Q1534879,Golden Gate University,1648,,
http://www.wikidata.org/entity/Q1537759,Чикагский университет Лойолы,16195,,
http://www.wikidata.org/entity/Q1537759,Чикагский университет Лойолы,17007,,
http://www.wikidata.org/entity/Q1540471,Governors State University,4650,,
http://www.wikidata.org/entity/Q1542418,Университет Рейкьявика,3800,,
http://www.wikidata.org/entity/Q1550192,Киноуниверситет Бабельсберг имени Конрада Вольфа,924,,
http://www.wikidata.org/entity/Q1479582,Университет искусств,2.527,,
http://www.wikidata.org/entity/Q6023669,Indiana University – Purdue University Fort Wayne,8093,,
http://www.wikidata.org/entity/Q6039214,Institute of Clinical Acupuncture and Oriental Medicine,54,,
http://www.wikidata.org/entity/Q6039770,Institute for the Psychological Sciences,392,,
