university,universityLabel,countryLabel,cityLabel,foundingYear
http://www.wikidata.org/entity/Q4476714,Уральский государственный юридический университет,Россия,,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4653315,Asia Pacific Institute of Information Technology,Малайзия,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4478869,Уткальский университет,Индия,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4476754,Уральский государственный педагогический университет,Россия,,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4476752,Уральский государственный лесотехнический университет,Россия,,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4476790,Уральский технический институт связи и информатики,Россия,,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4569311,Evangel University,США,Спрингфилд,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4570064,Buffalo State University,США,Буффало,1871-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4652536,AMA International University,Бахрейн,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496116,Хартфордская семинария,США,,1833-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4483859,Филиал Московского государственного университета имени М.В. Ломоносова,Таджикистан,Душанбе,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4483566,Физико-технический институт Национального технического университета Украины,Украина,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4650801,ACSI College,Филиппины,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4650803,ACSI College-Iloilo,Филиппины,,1984-09-22T00:00:00Z
http://www.wikidata.org/entity/Q4496317,Харьковский институт народного хозяйства,Украина,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4655146,AWQAF Africa Muslim Open College,Великобритания,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4497354,Херсонская государственная морская академия,Украина,,1834-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4669049,Университет Авраама Линкольна,США,,1996-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4652396,Graduate School of Media Communication and Performing Arts,Италия,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4534008,Южно-Уральский государственный медицинский университет,Россия,,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4516673,Забайкальский государственный университет,Россия,Чита,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4671433,Academy of Chinese Culture and Health Sciences,США,,1982-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4652448,ALTIS – Postgraduate School Business & Society,Италия,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4654207,Graduate School of Economics and International Relations,Италия,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4533707,Югорский государственный университет,Россия,,2001-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4652446,Graduate School of Health Economics and Management,Италия,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4570802,Interamerican University of Puerto Rico,США,,1912-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4516673,Забайкальский государственный университет,Россия,Чита,1938-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4614684,Japan Women's College of Physical Education,Япония,,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4570194,Franklin University,США,,1902-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4654029,Postgraduate School of Psychology Agostino Gemelli,Италия,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4533962,Южно-Казахстанском педагогическом университете имени Өзбекәлі Жәнібеков,Казахстан,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4570168,Фуцзяньский педагогический университет,Китай,,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496332,Харьковский национальный аграрный университет им. В. В. Докучаева,Украина,,1816-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496306,Харьковский гуманитарный университет «Народная украинская академия»,Украина,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4501975,United States Army Sniper School,США,,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4654068,Postgraduate School for Environmental Studies,Италия,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4528225,Шэньянский университет,Китай,,1906-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496322,Харьковский коммерческий институт,Российская империя,,1912-10-10T00:00:00Z
http://www.wikidata.org/entity/Q4496332,Харьковский национальный аграрный университет им. В. В. Докучаева,СССР,,1816-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4476775,Уральский педагогический институт имени А. С. Пушкина,Казахстан,,
http://www.wikidata.org/entity/Q4650875,ACT College,США,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496365,Харьковское высшее военное командно-инженерное училище,Украина,,1941-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4533962,Южно-Казахстанском педагогическом университете имени Өзбекәлі Жәнібеков,СССР,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4538874,Ярославский государственный технический университет,Россия,,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4617404,Okinawa Prefectural College of Nursing,Япония,,1999-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496337,Харьковский национальный университет строительства и архитектуры,Украина,,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496310,Харьковский инженерно-экономический институт,СССР,,1930-10-01T00:00:00Z
http://www.wikidata.org/entity/Q4543680,Иранский научно-исследовательский институт нефтяной промышленности,Иран,,1959-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4496336,Харьковский национальный университет внутренних дел,Украина,,
http://www.wikidata.org/entity/Q4568893,Elon University,США,,1889-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4671475,Академия Чиньяроли,Италия,Верона,1764-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4559669,St. Pius X College,Индия,,1995-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4568903,Park University,США,Parkville,1875-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4583636,Azusa Pacific University,США,,1899-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4495765,Харбинский юридический факультет,Китай,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4537262,Арктический государственный агротехнологический университет,Россия,,
http://www.wikidata.org/entity/Q4513533,Национальный университет «Черниговская политехника»,Украина,,1960-05-11T00:00:00Z
http://www.wikidata.org/entity/Q4562501,Университет штата Пара,Бразилия,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4671448,Академия экономического образования Молдавии,Молдова,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4563603,Школа архитектуры Датской королевской академии изящных искусств,Дания,,1754-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4538869,Ярославский государственный педагогический университет,Россия,,1908-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4617521,Okinawa University,Япония,,1961-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4508686,Южно-Уральский государственный аграрный университет,Россия,,1930-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4661370,Aalborg Business College,Дания,,
http://www.wikidata.org/entity/Q4671520,University of Sports,Албания,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4670157,Университет Абу-Даби,Объединённые Арабские Эмираты,,2003-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4614539,Teikyo Heisei University,Япония,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4587760,Пекинский университет Цзяотун,Китай,,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4653604,ARCH Academy of Design,Индия,,2000-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4663565,Abasyn University,Пакистан,,2007-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5946797,Rafsanjan University of Medical Sciences,Иран,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5942041,Hunan University of Science and Technology,Китай,,2003-11-18T00:00:00Z
http://www.wikidata.org/entity/Q5896110,Колледж высшего образования Хониары,Соломоновы Острова,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5942002,Hunan Institute of Science and Technology,Китай,,2004-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5907894,Islamic Azad University of Arsanjan,Иран,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5942049,Hunan University of Chinese Medicine,Китай,,1934-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5913556,Медицинский университет Армии Исламской Республики Иран,Иран,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5899317,Hope International University,США,Фуллертон,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5873981,Ho Chi Minh City University of Culture,Вьетнам,,
http://www.wikidata.org/entity/Q5891522,Kermanshah Technical and Vocational University,Иран,,
http://www.wikidata.org/entity/Q5891865,Birjand University of Technology,Иран,,
http://www.wikidata.org/entity/Q5901776,"Islamic Azad University, Sarab branch",Иран,,
http://www.wikidata.org/entity/Q5914470,"Islamic Azad University, Abarkoh branch",Иран,,
http://www.wikidata.org/entity/Q5925357,Islamic Azad University gives a unit,Иран,,
http://www.wikidata.org/entity/Q5935107,"Islamic Azad University, Islamshahr branch",Иран,,
http://www.wikidata.org/entity/Q5939222,Azad University of Iran,Иран,,
http://www.wikidata.org/entity/Q5940567,Allameh Tabatabaei University (RA),Иран,,
http://www.wikidata.org/entity/Q5941829,"Payame Noor University, Khanj branch",Иран,,
http://www.wikidata.org/entity/Q5943728,Applied Scientific University of Persepolis,Иран,,
http://www.wikidata.org/entity/Q5945451,Razavi University of Islamic Sciences,Иран,,
http://www.wikidata.org/entity/Q5946466,Chabahar University of Maritime and Marine Sciences,Иран,,
http://www.wikidata.org/entity/Q5947306,Islamic Azad University of Saqqez,Иран,,
http://www.wikidata.org/entity/Q5947801,Islamic Azad University of Borujerd,Иран,,
http://www.wikidata.org/entity/Q5946839,Golestan University,Иран,,2008-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5938602,инженерия человеческих систем,Швейцария,,
http://www.wikidata.org/entity/Q5945521,Huntington University,Канада,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5914596,Zanjan University of Medical Sciences,Иран,,1987-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5917968,Universidad Politécnica Territorial del Zulia,Венесуэла,,
http://www.wikidata.org/entity/Q5915834,University of Islamic Religions,Иран,,1992-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5940846,Lorestan University,Иран,,1356-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5942002,Hunan Institute of Science and Technology,Китай,,1903-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5885852,Holy Names University,США,,1868-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5878092,"Hokkaido College, Senshu University",Япония,,1968-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5874003,Ho Chi Minh City University of Law,Вьетнам,,1976-01-01T00:00:00Z
